港澳海外,#genre#
早期教育,rtsp://183.59.156.166/PLTV/88888905/224/3221230068/381196675.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Ew_SDqA9a_Hx9XVGB0Da5TA%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021062199000001%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C381196675%2CEND&GuardEncType=2
CGTN,rtsp://183.59.156.166/PLTV/88888905/224/3221227064/10000100000000060000000000698831_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E6h4n_ADOronoMg6O8rNc6A%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250905142438%2C28589592%2C10.91.44.20%2C20250905142438%2C02000000000000050000000000000148%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000698831_0%2CEND&GuardEncType=2
CGTN英文记录,rtsp://183.59.156.166/PLTV/88888905/224/3221230201/594590904.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EQfeLzO7rCQeRxQcGgOrRlg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250905142438%2C28589592%2C10.91.44.20%2C20250905142438%2C02000006000000052021062299000023%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C594590904%2CEND&GuardEncType=2
CGTN英语,rtsp://183.59.156.166/PLTV/88888905/224/3221230162/381195956.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EfeZFhXMLH99Tgh78jsW2Hw%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021062299000022%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C381195956%2CEND&GuardEncType=2
CGTN俄语,rtsp://183.59.156.166/PLTV/88888905/224/3221230077/388096896.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ECpYc0zRT6OwSDLjmKQ-YkQ%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021062299000027%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C388096896%2CEND&GuardEncType=2
CGTN法语,rtsp://183.59.156.166/PLTV/88888905/224/3221230011/388097126.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Et-jeFSiidBOXhTvPh51fkQ%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021062299000025%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C388097126%2CEND&GuardEncType=2
CGTN西班牙语,rtsp://183.59.156.166/PLTV/88888905/224/3221230171/388096680.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7El7si-ToFGqU1qvLKgsipYA%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021062299000024%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C388096680%2CEND&GuardEncType=2
CGTN阿拉伯语,rtsp://183.59.156.166/PLTV/88888905/224/3221230022/388099935.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E39GIzI2FQqS956BK3_1d0A%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021062299000026%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C388099935%2CEND&GuardEncType=2
IPTV法治,rtsp://183.59.156.166/PLTV/88888905/224/3221227155/10000100000000060000000000937846_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E_eKvmU4HlYk5A37yzpj0ig%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000263%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000937846_0%2CEND&GuardEncType=2
IPTV相声小品,rtsp://183.59.156.166/PLTV/88888905/224/3221227135/10000100000000060000000000937845_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E6D5CyNHn4HWrZNKoaD38iw%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000264%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000937845_0%2CEND&GuardEncType=2
IPTV谍战剧场,rtsp://183.59.156.166/PLTV/88888905/224/3221227158/10000100000000060000000000937867_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EtxysbgVoOryMsk9s7Kw2Qw%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000260%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000937867_0%2CEND&GuardEncType=2
IPTV野外,rtsp://183.59.156.166/PLTV/88888905/224/3221227190/10000100000000060000000000937868_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EcCFsJltPo2PNzMoTxyEIjg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000262%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000937868_0%2CEND&GuardEncType=2
热播剧场,rtsp://183.59.156.166/PLTV/88888905/224/3221227203/10000100000000060000000000987157_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ExDBYvWyxFoWP4GClnGsfZg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000108%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000987157_0%2CEND&GuardEncType=2
少儿动画,rtsp://183.59.156.166/PLTV/88888905/224/3221227070/10000100000000060000000000698839_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EEgy9th0jXujjyH72pi4HPQ%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000103%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000698839_0%2CEND&GuardEncType=2
魅力时尚,rtsp://183.59.156.166/PLTV/88888905/224/3221227015/10000100000000060000000000698840_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E4sLTl3-Eg1YqmWWTevUAEg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000106%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000698840_0%2CEND&GuardEncType=2
收视指南,rtsp://183.59.156.166/PLTV/88888905/224/3221227222/10000100000000060000000000990034_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E0fTlgpMlKD02lG5m2iTlkg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000110%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000990034_0%2CEND&GuardEncType=2

IPTV卫视,#genre#
北京卫视4K,rtsp://183.59.156.166/PLTV/88888905/224/3221230255/780168653.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EDBchg9qD80E-zRZx60XCKg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052025031999000001%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C780168653%2CEND&GuardEncType=2
北京卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227018/10000100000000060000000000698843_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ENCgwlxyaAwPTFTz9-wFEHg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000194%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000698843_0%2CEND&GuardEncType=2
深圳卫视4K,rtsp://183.59.156.166/PLTV/88888905/224/3221230273/805916568.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ErEiaiT_B_n_zI7NV3LXWiA%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052025061699000005%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C805916568%2CEND&GuardEncType=2
深圳卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227267/10000100000000060000000001141334_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EfbhdUwU9GLwbpgfRrxIQSg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000197%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000001141334_0%2CEND&GuardEncType=2
浙江卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227296/10000100000000060000000001141335_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EHlLaDdgPEiLg9rydSrBiUg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000265%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000001141335_0%2CEND&GuardEncType=2
江苏卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227027/10000100000000060000000000698853_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E8ZhOnBMhjXM3P0svIU7PlQ%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000198%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000698853_0%2CEND&GuardEncType=2
安徽卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227928/10000100000000060000000006526299_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ESiRK_mvcydHkxQt1cC5SgA%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000473%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000006526299_0%2CEND&GuardEncType=2
天津卫视,rtsp://183.59.156.166/PLTV/88888895/224/3221230036/10000100000000060000000010868227_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=0&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E4Izgspei_N78_uPeaAtjAQ%7E9bzNft-HcZFCeExbAIBFz2cC0fyGiCjmRun3qJcUvVq4UUXMsNbFHqbHgXqo54gRbNQZuQ-OF8s2ECay9XdYyApYNl3LOYt7bl8sbmsCt5M%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250828135813%2C21413756%2C10.169.65.130%2C20250828135813%2C31000100000000050000000000183610%2C21413756%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010868227_0%2CEND
山东卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227215/10000100000000060000000000988473_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EDAZatBd4Fj5j2NDhxq-jYQ%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000001000000050000000000000395%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000988473_0%2CEND&GuardEncType=2
河北卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221229830/10000100000000060000000009574961_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ECyNePQclDkshI2Oelmzzbg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000052018103099000001%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000009574961_0%2CEND&GuardEncType=2
河南卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221230114/367378146.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ERNEJmjoc0xmJL5w_23E__g%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021042399000001%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C367378146%2CEND&GuardEncType=2
湖北卫视,rtsp://183.59.156.166/PLTV/88888895/224/3221229969/10000100000000060000000010868225_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=0&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ERkNVTK6q3RqZadaXSJl6OQ%7E9bzNft-HcZFCeExbAIBFz2cC0fyGiCjmRun3qJcUvVq4UUXMsNbFHqbHgXqo54gRbNQZuQ-OF8s2ECay9XdYyApYNl3LOYt7bl8sbmsCt5M%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250828135813%2C21413756%2C10.169.65.130%2C20250828135813%2C07550001000000050000000000000240%2C21413756%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010868225_0%2CEND
湖南卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227325/10000100000000060000000001141345_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Epi_P64yggrtc5cfzr2K-cg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000050000000000000195%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000001141345_0%2CEND&GuardEncType=2
东南卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221229798/10000100000000060000000009574969_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EZyxr-V0qDlFoDekbrDhqQg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052018110799000002%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000009574969_0%2CEND&GuardEncType=2
东方卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227299/10000100000000060000000001141344_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E6miEW_Xq3RpLk9DTtQK4JQ%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000000000000000000000000000263%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000001141344_0%2CEND&GuardEncType=2
广西卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221229990/10000100000000060000000010232875_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ESfJqzB8KZAHavIh4u3a7aw%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052019050799000002%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000010232875_0%2CEND&GuardEncType=2
海南卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221230178/488773816.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ESTmRQZsO64SI_XzJRxlDLg%7Ez_VYte5tqTOfYQkbCHN5_365YOUQJhyQxq7RLYlcFA4CWKhP7OGw8GsUngBQt_X-4JIwDb0gkqXZ0U2xsYFzgwtNoxoCHiZ9ZGpSkSfO3qQ%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250803102145%2C28589592%2C10.91.45.186%2C20250803102145%2C02000006000000052021052899000002%2C28589592%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C488773816%2CEND&GuardEncType=2
